t [s],az NO FLAT [m/s2],az WITH FLAT [m/s2]
   23.773000,   -9.809999,   -9.809999
   23.774000,   -9.809999,   -9.809999
   23.775000,   -9.809999,   -9.809999
   23.776000,   -9.809999,   -9.809999
   23.777000,   -9.809999,   -9.809999
   23.778000,   -9.809999,   -9.809999
   23.779000,   -9.809999,   -9.809999
   23.780000,   -9.809999,   -9.809999
   23.781000,   -9.809999,   -9.809999
   23.782000,   -9.809999,   -9.809999
   23.783000,   -9.809999,   -9.809999
   23.784000,   -9.809999,   -9.809999
   23.785000,   -9.809999,   -9.809999
   23.786000,   -9.809999,   -9.809999
   23.787000,   -9.809999,   -9.809999
   23.788000,   -9.809999,   -9.809999
   23.789000,   -9.809999,   -9.809999
   23.790000,   -9.809999,   -9.809999
   23.791000,   -9.809999,   -9.809999
   23.792000,   -9.809999,   -9.809999
   23.793000,   -9.809999,   -9.809999
   23.794000,   -9.809999,   -9.809999
   23.795000,   -9.809999,   -9.809999
   23.796000,   -9.809999,   -9.809999
   23.797000,   -9.809999,   -9.809999
   23.798000,   -9.809999,   -9.809999
   23.799000,   -9.809999,   -9.809999
   23.800000,   -9.809999,   -9.809999
   23.801000,   -9.809999,   -9.809999
   23.802000,   -9.809999,   -9.809999
   23.803000,   -9.809999,   -9.809999
   23.804000,   -9.809999,   -9.809999
   23.805000,   -9.809999,   -9.809999
   23.806000,   -9.809999,   -9.809999
   23.807000,   -9.809999,   -9.809999
   23.808000,   -9.809999,   -9.809999
   23.809000,   -9.809999,   -9.809999
   23.810000,   -9.809999,   -9.809999
   23.811000,   -9.809999,   -9.809999
   23.812000,   -9.809999,   -9.809999
   23.813000,   -9.809999,   -9.809999
   23.814000,   -9.809999,   -9.809999
   23.815000,   -9.809999,   -9.809999
   23.816000,   -9.809999,   -9.809999
   23.817000,   -9.809999,   -9.809999
   23.818000,   -9.809999,   -9.809999
   23.819000,   -9.809999,   -9.809999
   23.820000,   -9.809999,   -9.809999
   23.821000,   -9.809999,   -9.809999
   23.822000,   -9.809999,   -9.809999
   23.823000,   -9.809999,   -9.809999
   23.824000,   -9.809999,   -9.809999
   23.825000,   -9.809999,   -9.809999
   23.826000,   -9.809999,   -9.809999
   23.827000,   -9.809999,   -9.809999
   23.828000,   -9.809999,   -9.809999
   23.829000,   -9.809999,   -9.809999
   23.830000,   -9.809999,   -9.809999
   23.831000,   -9.809999,   -9.809999
   23.832000,   -9.809999,   -9.809999
   23.833000,   -9.809999,   -9.809999
   23.834000,   -9.809999,   -9.809999
   23.835000,   -9.809999,   -9.809999
   23.836000,   -9.809999,   -9.809999
   23.837000,   -9.809999,   -9.809999
   23.838000,   -9.809999,   -9.809999
   23.839000,   -9.809999,   -9.809999
   23.840000,   -9.809999,   -9.809999
   23.841000,   -9.809999,   -9.809999
   23.842000,   -9.809999,   -9.809999
   23.843000,   -9.809999,   -9.809999
   23.844000,   -9.809999,   -9.809999
   23.845000,   -9.809999,   -9.809999
   23.846000,   -9.809999,   -9.809999
   23.847000,   -9.809999,   -9.809999
   23.848000,   -9.809999,   -9.809999
   23.849000,   -9.809999,   -9.809999
   23.850000,   -9.810002,   -9.810044
   23.851000,   -9.810099,   -9.811569
   23.852000,   -9.810352,   -9.815528
   23.853000,   -9.810711,   -9.820983
   23.854000,   -9.811170,   -9.827729
   23.855000,   -9.811697,   -9.835094
   23.856000,   -9.812360,   -9.843788
   23.857000,   -9.813012,   -9.851438
   23.858000,   -9.813703,   -9.859781
   23.859000,   -9.814401,   -9.866435
   23.860000,   -9.815079,   -9.872718
   23.861000,   -9.815724,   -9.870374
   23.862000,   -9.816336,   -9.873979
   23.863000,   -9.816902,   -9.876393
   23.864000,   -9.817424,   -9.877854
   23.865000,   -9.817903,   -9.878829
   23.866000,   -9.818352,   -9.885890
   23.867000,   -9.818781,   -9.886173
   23.868000,   -9.819152,   -9.877054
   23.869000,   -9.819514,   -9.876221
   23.870000,   -9.819856,   -9.874683
   23.871000,   -9.820216,   -9.871988
   23.872000,   -9.820540,   -9.869012
   23.873000,   -9.820878,   -9.871821
   23.874000,   -9.821251,   -9.868544
   23.875000,   -9.821614,   -9.857163
   23.876000,   -9.821996,   -9.853031
   23.877000,   -9.822381,   -9.849182
   23.878000,   -9.822783,   -9.844124
   23.879000,   -9.823171,   -9.839018
   23.880000,   -9.823576,   -9.837266
   23.881000,   -9.823953,   -9.831728
   23.882000,   -9.824347,   -9.825386
   23.883000,   -9.824692,   -9.817924
   23.884000,   -9.825068,   -9.810897
   23.885000,   -9.825364,   -9.802467
   23.886000,   -9.825728,   -9.794192
   23.887000,   -9.825954,   -9.785360
   23.888000,   -9.826340,   -9.776397
   23.889000,   -9.826448,   -9.768433
   23.890000,   -9.824785,   -9.760478
   23.891000,   -9.825217,   -9.751784
   23.892000,   -9.825582,   -9.744206
   23.893000,   -9.825889,   -9.736998
   23.894000,   -9.826282,   -9.728974
   23.895000,   -9.828499,   -9.721714
   23.896000,   -9.829080,   -9.714325
   23.897000,   -9.827374,   -9.706849
   23.898000,   -9.828036,   -9.699404
   23.899000,   -9.828489,   -9.691998
   23.900000,   -9.828731,   -9.684500
   23.901000,   -9.828954,   -9.677020
   23.902000,   -9.831210,   -9.669561
   23.903000,   -9.831533,   -9.662142
   23.904000,   -9.829239,   -9.654795
   23.905000,   -9.829625,   -9.647566
   23.906000,   -9.829836,   -9.640478
   23.907000,   -9.829858,   -9.633517
   23.908000,   -9.829906,   -9.626553
   23.909000,   -9.830025,   -9.620124
   23.910000,   -9.832007,   -9.613896
   23.911000,   -9.832307,   -9.608047
   23.912000,   -9.830119,   -9.602212
   23.913000,   -9.830539,   -9.597168
   23.914000,   -9.830863,   -9.592211
   23.915000,   -9.830902,   -9.587525
   23.916000,   -9.830944,   -9.582910
   23.917000,   -9.831039,   -9.578945
   23.918000,   -9.833070,   -9.574737
   23.919000,   -9.833380,   -9.571304
   23.920000,   -9.830976,   -9.567591
   23.921000,   -9.831333,   -9.564852
   23.922000,   -9.831619,   -9.561523
   23.923000,   -9.831577,   -9.559651
   23.924000,   -9.831548,   -9.556624
   23.925000,   -9.831569,   -9.555908
   23.926000,   -9.833595,   -9.554339
   23.927000,   -9.833897,   -9.552649
   23.928000,   -9.831269,   -9.552100
   23.929000,   -9.831569,   -9.550753
   23.930000,   -9.831827,   -9.551543
   23.931000,   -9.831727,   -9.550514
   23.932000,   -9.831662,   -9.553581
   23.933000,   -9.831637,   -9.583920
   23.934000,   -9.833664,   -9.583858
   23.935000,   -9.833986,   -9.583275
   23.936000,   -9.831191,   -9.583330
   23.937000,   -9.831447,   -9.582269
   23.938000,   -9.831692,   -9.559321
   23.939000,   -9.831546,   -9.555844
   23.940000,   -9.831460,   -9.581180
   23.941000,   -9.831397,   -9.579245
   23.942000,   -9.833407,   -9.579126
   23.943000,   -9.833752,   -9.582618
   23.944000,   -9.830819,   -9.587131
   23.945000,   -9.831021,   -9.571259
   23.946000,   -9.831240,   -9.574552
   23.947000,   -9.831046,   -9.608408
   23.948000,   -9.830943,   -9.613074
   23.949000,   -9.830840,   -9.619235
   23.950000,   -9.832817,   -9.627799
   23.951000,   -9.833179,   -9.636280
   23.952000,   -9.830149,   -9.626813
   23.953000,   -9.830293,   -9.632619
   23.954000,   -9.830476,   -9.664567
   23.955000,   -9.830238,   -9.669946
   23.956000,   -9.830125,   -9.676607
   23.957000,   -9.829989,   -9.685165
   23.958000,   -9.831920,   -9.693689
   23.959000,   -9.832296,   -9.690006
   23.960000,   -9.829219,   -9.696758
   23.961000,   -9.829306,   -9.723060
   23.962000,   -9.829443,   -9.729649
   23.963000,   -9.829169,   -9.737846
   23.964000,   -9.829048,   -9.747622
   23.965000,   -9.828889,   -9.757489
   23.966000,   -9.828869,   -9.762012
   23.967000,   -9.828781,   -9.771182
   23.968000,   -9.830896,   -9.782331
   23.969000,   -9.831153,   -9.794735
   23.970000,   -9.828094,   -9.811862
   23.971000,   -9.827981,   -9.820313
   23.972000,   -9.827845,   -9.830617
   23.973000,   -9.827409,   -9.841211
   23.974000,   -9.827216,   -9.855289
   23.975000,   -9.827044,   -9.866647
   23.976000,   -9.827053,   -9.877167
   23.977000,   -9.826991,   -9.887903
   23.978000,   -9.828976,   -9.900677
   23.979000,   -9.829259,   -9.911468
   23.980000,   -9.826361,   -9.920788
   23.981000,   -9.826220,   -9.931345
   23.982000,   -9.825997,   -9.940537
   23.983000,   -9.825543,   -9.949485
   23.984000,   -9.825309,   -9.958426
   23.985000,   -9.825141,   -9.967165
   23.986000,   -9.825141,   -9.975713
   23.987000,   -9.825094,   -9.984253
   23.988000,   -9.826873,   -9.992696
   23.989000,   -9.827142,  -10.000980
   23.990000,   -9.824455,  -10.009110
   23.991000,   -9.824277,  -10.017040
   23.992000,   -9.823970,  -10.024710
   23.993000,   -9.823497,  -10.032110
   23.994000,   -9.823216,  -10.039260
   23.995000,   -9.823057,  -10.046360
   23.996000,   -9.823052,  -10.052920
   23.997000,   -9.823037,  -10.058940
   23.998000,   -9.824604,  -10.064610
   23.999000,   -9.824628,  -10.069930
   24.000000,   -9.822309,  -10.074770
   24.001000,   -9.822255,  -10.078970
   24.002000,   -9.821877,  -10.083130
   24.003000,   -9.821523,  -10.086620
   24.004000,   -9.821126,  -10.089670
   24.005000,   -9.821033,  -10.092250
   24.006000,   -9.820909,  -10.094340
   24.007000,   -9.820955,  -10.095810
   24.008000,   -9.820863,  -10.096820
   24.009000,   -9.820836,  -10.097240
   24.010000,   -9.820625,  -10.097230
   24.011000,   -9.820455,  -10.096670
   24.012000,   -9.820132,  -10.095660
   24.013000,   -9.819884,  -10.093990
   24.014000,   -9.819552,  -10.092160
   24.015000,   -9.819333,  -10.089670
   24.016000,   -9.819071,  -10.087310
   24.017000,   -9.818922,  -10.083360
   24.018000,   -9.818725,  -10.080190
   24.019000,   -9.818604,  -10.074830
   24.020000,   -9.818410,  -10.068760
   24.021000,   -9.818254,  -10.063350
   24.022000,   -9.818017,  -10.056990
   24.023000,   -9.817809,  -10.050800
   24.024000,   -9.818421,  -10.042980
   24.025000,   -9.818221,  -10.035910
   24.026000,   -9.816780,  -10.025740
   24.027000,   -9.816761,  -10.018170
   24.028000,   -9.816439,  -10.005090
   24.029000,   -9.816105,   -9.999253
   24.030000,   -9.815856,   -9.946793
   24.031000,   -9.816464,   -9.952032
   24.032000,   -9.816388,   -9.958407
   24.033000,   -9.815413,   -9.962605
   24.034000,   -9.815537,   -9.966193
   24.035000,   -9.815419,   -9.997801
   24.036000,   -9.815097,   -9.996996
   24.037000,   -9.814844,   -9.955356
   24.038000,   -9.814582,   -9.961432
   24.039000,   -9.814431,   -9.969284
   24.040000,   -9.814290,   -9.974739
   24.041000,   -9.814229,   -9.979173
   24.042000,   -9.814151,  -10.011670
   24.043000,   -9.814632,  -10.011100
   24.044000,   -9.814482,   -9.966834
   24.045000,   -9.813637,   -9.970817
   24.046000,   -9.813608,   -9.976971
   24.047000,   -9.813413,   -9.980527
   24.048000,   -9.813114,   -9.982783
   24.049000,   -9.812916,  -10.013510
   24.050000,   -9.812759,  -10.011280
   24.051000,   -9.812696,   -9.963858
   24.052000,   -9.812639,   -9.965412
   24.053000,   -9.812995,   -9.971488
   24.054000,   -9.812860,   -9.975051
   24.055000,   -9.812224,   -9.977834
   24.056000,   -9.812237,  -10.007990
   24.057000,   -9.812098,  -10.006980
   24.058000,   -9.811887,   -9.961528
   24.059000,   -9.811735,   -9.962023
   24.060000,   -9.811849,   -9.969659
   24.061000,   -9.811676,   -9.973385
   24.062000,   -9.811318,   -9.977077
   24.063000,   -9.811542,  -10.005750
   24.064000,   -9.811577,  -10.005890
   24.065000,   -9.811511,   -9.962394
   24.066000,   -9.811394,   -9.960196
   24.067000,   -9.811432,   -9.968721
   24.068000,   -9.811131,   -9.970491
   24.069000,   -9.810830,   -9.974648
   24.070000,   -9.810642,  -10.000360
   24.071000,   -9.810477,  -10.001020
   24.072000,   -9.810551,   -9.959517
   24.073000,   -9.810448,   -9.954035
   24.074000,   -9.810254,   -9.964360
   24.075000,   -9.810086,   -9.962971
   24.076000,   -9.809670,   -9.969382
   24.077000,   -9.809299,   -9.966252
   24.078000,   -9.809097,   -9.969185
   24.079000,   -9.809142,   -9.965081
   24.080000,   -9.809250,   -9.966990
   24.081000,   -9.809188,   -9.963235
   24.082000,   -9.809010,   -9.965247
   24.083000,   -9.808764,   -9.961731
   24.084000,   -9.808352,   -9.963861
   24.085000,   -9.807890,   -9.960074
   24.086000,   -9.807565,   -9.962380
   24.087000,   -9.807490,   -9.957976
   24.088000,   -9.807847,   -9.960760
   24.089000,   -9.808002,   -9.955379
   24.090000,   -9.807958,   -9.959142
   24.091000,   -9.807759,   -9.952220
   24.092000,   -9.807467,   -9.957765
   24.093000,   -9.806843,   -9.948308
   24.094000,   -9.806337,   -9.957039
   24.095000,   -9.806013,   -9.943216
   24.096000,   -9.805955,   -9.957719
   24.097000,   -9.806468,   -9.936021
   24.098000,   -9.806565,   -9.961276
   24.099000,   -9.806499,   -9.924676
   24.100000,   -9.806303,   -9.970774
   24.101000,   -9.806026,   -9.904645
   24.102000,   -9.805275,   -9.992985
   24.103000,   -9.804815,   -9.865650
   24.104000,   -9.804526,  -10.043580
   24.105000,   -9.804460,   -9.783454
   24.106000,   -9.805082,  -10.160230
   24.107000,   -9.805085,   -9.598754
   24.108000,   -9.804994,  -10.437000
   24.109000,   -9.804818,   -9.820930
   24.110000,   -9.804579,   -9.820959
   24.111000,   -9.803719,   -9.839462
   24.112000,   -9.803329,   -9.868917
   24.113000,   -9.803910,   -9.890305
   24.114000,   -9.803764,   -9.910429
   24.115000,   -9.803593,   -9.924078
   24.116000,   -9.803427,   -9.941450
   24.117000,   -9.803242,   -9.946361
   24.118000,   -9.802326,   -9.947919
   24.119000,   -9.802029,   -9.943720
   24.120000,   -9.802781,   -9.922569
   24.121000,   -9.802602,   -9.920238
   24.122000,   -9.802423,   -9.910810
   24.123000,   -9.802268,   -9.905133
   24.124000,   -9.802094,   -9.900201
   24.125000,   -9.801059,   -9.896936
   24.126000,   -9.800802,   -9.902365
   24.127000,   -9.801696,   -9.901451
   24.128000,   -9.801444,   -9.888707
   24.129000,   -9.801237,   -9.892274
   24.130000,   -9.801083,   -9.889846
   24.131000,   -9.800915,   -9.889897
   24.132000,   -9.799753,   -9.888709
   24.133000,   -9.799544,   -9.888078
   24.134000,   -9.800552,   -9.892698
   24.135000,   -9.800262,   -9.892838
   24.136000,   -9.800011,   -9.882067
   24.137000,   -9.799869,   -9.883179
   24.138000,   -9.799713,   -9.879573
   24.139000,   -9.798423,   -9.878005
   24.140000,   -9.798260,   -9.875145
   24.141000,   -9.799363,   -9.873260
   24.142000,   -9.799037,   -9.875134
   24.143000,   -9.798769,   -9.874889
   24.144000,   -9.798627,   -9.865428
   24.145000,   -9.798474,   -9.864557
   24.146000,   -9.797048,   -9.861930
   24.147000,   -9.796934,   -9.859907
   24.148000,   -9.798139,   -9.857618
   24.149000,   -9.797782,   -9.855805
   24.150000,   -9.797500,   -9.856383
   24.151000,   -9.797359,   -9.856905
   24.152000,   -9.797208,   -9.852459
   24.153000,   -9.797012,   -9.854177
   24.154000,   -9.795404,   -9.844940
   24.155000,   -9.795322,   -9.842673
   24.156000,   -9.796630,   -9.841524
   24.157000,   -9.796246,   -9.837961
   24.158000,   -9.795948,   -9.836221
   24.159000,   -9.795815,   -9.833329
   24.160000,   -9.795674,   -9.831928
   24.161000,   -9.795486,   -9.831043
   24.162000,   -9.793715,   -9.829908
   24.163000,   -9.793422,   -9.826991
   24.164000,   -9.795156,   -9.826391
   24.165000,   -9.794731,   -9.820812
   24.166000,   -9.794461,   -9.819533
   24.167000,   -9.794338,   -9.816949
   24.168000,   -9.794195,   -9.815378
   24.169000,   -9.792289,   -9.812490
   24.170000,   -9.792006,   -9.811214
   24.171000,   -9.793917,   -9.808179
   24.172000,   -9.793453,   -9.807181
   24.173000,   -9.793155,   -9.803823
   24.174000,   -9.793010,   -9.803189
   24.175000,   -9.792837,   -9.799265
   24.176000,   -9.792591,   -9.799191
   24.177000,   -9.790437,   -9.794360
   24.178000,   -9.790019,   -9.795244
   24.179000,   -9.792073,   -9.788990
   24.180000,   -9.791516,   -9.791554
   24.181000,   -9.791142,   -9.782973
   24.182000,   -9.790939,   -9.788486
   24.183000,   -9.790717,   -9.775933
   24.184000,   -9.788690,   -9.786691
   24.185000,   -9.788193,   -9.767113
   24.186000,   -9.790251,   -9.787341
   24.187000,   -9.789635,   -9.754953
   24.188000,   -9.789128,   -9.792686
   24.189000,   -9.788898,   -9.736347
   24.190000,   -9.788668,   -9.807147
   24.191000,   -9.788377,   -9.705006
   24.192000,   -9.786088,   -9.839678
   24.193000,   -9.785468,   -9.648100
   24.194000,   -9.787872,   -9.908704
   24.195000,   -9.787238,   -9.539004
   24.196000,   -9.786703,  -10.052910
   24.197000,   -9.786485,   -9.321277
   24.198000,   -9.786256,  -10.355410
   24.199000,   -9.785963,   -9.677104
   24.200000,   -9.783414,   -9.638036
   24.201000,   -9.782671,   -9.642994
   24.202000,   -9.785489,   -9.660862
   24.203000,   -9.784830,   -9.680007
   24.204000,   -9.784248,   -9.700268
   24.205000,   -9.784015,   -9.705574
   24.206000,   -9.783750,   -9.717314
   24.207000,   -9.783422,   -9.729688
   24.208000,   -9.780546,   -9.739994
   24.209000,   -9.779631,   -9.746531
   24.210000,   -9.782907,   -9.749155
   24.211000,   -9.782228,   -9.746559
   24.212000,   -9.781602,   -9.740123
   24.213000,   -9.781350,   -9.731600
   24.214000,   -9.781044,   -9.721282
   24.215000,   -9.780679,   -9.709465
   24.216000,   -9.777428,   -9.699162
   24.217000,   -9.776310,   -9.691464
   24.218000,   -9.780129,   -9.685955
   24.219000,   -9.779457,   -9.682028
   24.220000,   -9.778808,   -9.680145
   24.221000,   -9.778544,   -9.680347
   24.222000,   -9.778189,   -9.681908
   24.223000,   -9.777773,   -9.684617
   24.224000,   -9.774077,   -9.686754
   24.225000,   -9.772714,   -9.688047
   24.226000,   -9.777160,   -9.688423
   24.227000,   -9.776521,   -9.687561
   24.228000,   -9.775871,   -9.685575
   24.229000,   -9.775599,   -9.682140
   24.230000,   -9.775183,   -9.678068
   24.231000,   -9.774692,   -9.674028
   24.232000,   -9.770466,   -9.669810
   24.233000,   -9.768801,   -9.665925
   24.234000,   -9.773968,   -9.662540
   24.235000,   -9.773399,   -9.659722
   24.236000,   -9.772793,   -9.657629
   24.237000,   -9.772520,   -9.656158
   24.238000,   -9.772039,   -9.655072
   24.239000,   -9.771442,   -9.654144
   24.240000,   -9.770694,   -9.653202
   24.241000,   -9.769994,   -9.652121
   24.242000,   -9.765047,   -9.650807
   24.243000,   -9.763062,   -9.649208
   24.244000,   -9.769362,   -9.647326
   24.245000,   -9.769053,   -9.645208
   24.246000,   -9.768645,   -9.642943
   24.247000,   -9.768508,   -9.640619
   24.248000,   -9.767984,   -9.638332
   24.249000,   -9.767250,   -9.636143
   24.250000,   -9.766273,   -9.634104
   24.251000,   -9.765379,   -9.632216
   24.252000,   -9.764498,   -9.630484
   24.253000,   -9.758706,   -9.628852
   24.254000,   -9.756415,   -9.627304
   24.255000,   -9.764238,   -9.625773
   24.256000,   -9.764293,   -9.624261
   24.257000,   -9.764209,   -9.622714
   24.258000,   -9.764175,   -9.620931
   24.259000,   -9.763532,   -9.619190
   24.260000,   -9.762442,   -9.617733
   24.261000,   -9.761042,   -9.616515
   24.262000,   -9.753591,   -9.615390
   24.263000,   -9.750126,   -9.614134
   24.264000,   -9.749717,   -9.612563
   24.265000,   -9.750793,   -9.610674
   24.266000,   -9.763328,   -9.608650
   24.267000,   -9.764670,   -9.606708
   24.268000,   -9.763915,   -9.605110
   24.269000,   -9.763153,   -9.631085
   24.270000,   -9.759913,   -9.622474
   24.271000,   -9.757193,   -9.623692
   24.272000,   -9.753607,   -9.619206
   24.273000,   -9.751842,   -9.610393
   24.274000,   -9.750217,   -9.603457
   24.275000,   -9.750525,   -9.594585
   24.276000,   -9.750714,   -9.590468
   24.277000,   -9.751964,   -9.585712
   24.278000,   -9.752282,   -9.586898
   24.279000,   -9.752769,   -9.585804
   24.280000,   -9.751930,   -9.590042
   24.281000,   -9.751074,   -9.588798
   24.282000,   -9.749254,   -9.592544
   24.283000,   -9.747900,   -9.587961
   24.284000,   -9.746343,   -9.590193
   24.285000,   -9.745740,   -9.582109
   24.286000,   -9.745309,   -9.585026
   24.287000,   -9.745767,   -9.575276
   24.288000,   -9.746189,   -9.582258
   24.289000,   -9.746980,   -9.571744
   24.290000,   -9.747303,   -9.584883
   24.291000,   -9.747547,   -9.571524
   24.292000,   -9.747171,   -9.591361
   24.293000,   -9.746692,   -9.570414
   24.294000,   -9.745848,   -9.598140
   24.295000,   -9.745183,   -9.563768
   24.296000,   -9.744525,   -9.604151
   24.297000,   -9.735933,   -9.549794
   24.298000,   -9.732649,   -9.613008
   24.299000,   -9.746508,   -9.551020
   24.300000,   -9.748137,   -9.595942
   24.301000,   -9.749709,   -9.554235
   24.302000,   -9.750282,   -9.601853
   24.303000,   -9.749364,   -9.557715
   24.304000,   -9.746834,   -9.576126
   24.305000,   -9.743822,   -9.574517
   24.306000,   -9.730597,   -9.579854
   24.307000,   -9.724181,   -9.560604
   24.308000,   -9.723875,   -9.588797
   24.309000,   -9.730496,   -9.548935
   24.310000,   -9.758142,   -9.603454
   24.311000,   -9.761238,   -9.585552
   24.312000,   -9.760782,   -9.551419
   24.313000,   -9.755970,   -9.556667
   24.314000,   -9.748204,   -9.538290
   24.315000,   -9.725270,   -9.534617
   24.316000,   -9.711503,   -9.543050
   24.317000,   -9.709170,   -9.624224
   24.318000,   -9.720924,   -9.619856
   24.319000,   -9.763694,   -9.585349
   24.320000,   -9.769297,   -9.615152
   24.321000,   -9.768656,   -9.558817
   24.322000,   -9.761040,   -9.602530
   24.323000,   -9.749328,   -9.540730
   24.324000,   -9.720095,   -9.549397
   24.325000,   -9.702497,   -9.576845
   24.326000,   -9.700308,   -9.584649
   24.327000,   -9.716060,   -9.599971
   24.328000,   -9.760817,   -9.564508
   24.329000,   -9.770774,   -9.599781
   24.330000,   -9.755687,   -9.545015
   24.331000,   -9.743526,   -9.604512
   24.332000,   -9.734214,   -9.594352
   24.333000,   -9.730084,   -9.550499
   24.334000,   -9.728993,   -9.581380
   24.335000,   -9.730997,   -9.540227
   24.336000,   -9.734322,   -9.594459
   24.337000,   -9.737428,   -9.591469
   24.338000,   -9.740132,   -9.569419
   24.339000,   -9.741083,   -9.599872
   24.340000,   -9.741163,   -9.566686
   24.341000,   -9.740577,   -9.607217
   24.342000,   -9.739860,   -9.551211
   24.343000,   -9.738927,   -9.624575
   24.344000,   -9.738129,   -9.618863
   24.345000,   -9.737422,   -9.568019
   24.346000,   -9.736916,   -9.603057
   24.347000,   -9.736533,   -9.583390
   24.348000,   -9.736279,   -9.537302
   24.349000,   -9.736187,   -9.592202
   24.350000,   -9.736155,   -9.537414
   24.351000,   -9.736265,   -9.582662
   24.352000,   -9.736281,   -9.589709
   24.353000,   -9.736507,   -9.618516
   24.354000,   -9.736502,   -9.592832
   24.355000,   -9.736769,   -9.650974
   24.356000,   -9.736689,   -9.652060
   24.357000,   -9.737046,   -9.590274
   24.358000,   -9.736783,   -9.633978
   24.359000,   -9.737331,   -9.604671
   24.360000,   -9.736653,   -9.544099
   24.361000,   -9.748784,   -9.602486
   24.362000,   -9.746231,   -9.531269
   24.363000,   -9.744238,   -9.613296
   24.364000,   -9.742829,   -9.618937
   24.365000,   -9.741338,   -9.588465
