t [s],az NO FLAT [m/s2],az WITH FLAT [m/s2]
    6.209000,   -9.966745,   -8.285500
    6.210000,   -9.967856,   -9.298284
    6.211000,   -9.977212,  -10.203200
    6.212000,   -9.987120,  -10.943990
    6.213000,   -9.967362,  -11.470110
    6.214000,   -9.969690,  -11.746980
    6.215000,   -9.972232,  -11.771310
    6.216000,   -9.972687,  -11.639190
    6.217000,   -9.973508,  -11.390930
    6.218000,   -9.974704,  -11.049520
    6.219000,   -9.976141,  -10.670770
    6.220000,   -9.986405,  -10.304870
    6.221000,   -9.997713,   -9.997126
    6.222000,   -9.975050,   -9.745396
    6.223000,   -9.976852,   -9.572162
    6.224000,   -9.978953,   -9.452214
    6.225000,   -9.979423,   -9.410522
    6.226000,   -9.980334,   -9.420518
    6.227000,   -9.981892,   -9.483026
    6.228000,   -9.983546,   -9.571429
    6.229000,   -9.985332,   -9.638713
    6.230000,   -9.987000,   -9.689840
    6.231000,   -9.988647,   -9.752030
    6.232000,  -10.000130,   -9.827085
    6.233000,  -10.013210,   -9.921391
    6.234000,   -9.985976,   -9.998820
    6.235000,   -9.986260,  -10.055330
    6.236000,   -9.987067,  -10.094550
    6.237000,   -9.987171,  -10.122980
    6.238000,   -9.988170,  -10.159000
    6.239000,   -9.990588,  -10.221370
    6.240000,   -9.992713,  -10.213880
    6.241000,   -9.994925,  -10.197000
    6.242000,   -9.996113,  -10.167130
    6.243000,   -9.997057,  -10.163470
    6.244000,   -9.996902,  -10.126150
    6.245000,   -9.996668,  -10.079670
    6.246000,   -9.995638,  -10.027400
    6.247000,   -9.994925,   -9.976317
    6.248000,   -9.993748,   -9.927056
    6.249000,   -9.993222,   -9.884606
    6.250000,   -9.992373,   -9.853801
    6.251000,   -9.992298,   -9.840589
    6.252000,   -9.991800,   -9.846516
    6.253000,   -9.992041,   -9.868134
    6.254000,   -9.991624,   -9.900646
    6.255000,   -9.991898,   -9.939949
    6.256000,   -9.991288,   -9.980643
    6.257000,   -9.991431,  -10.017040
    6.258000,   -9.990545,  -10.046460
    6.259000,   -9.990623,  -10.067400
    6.260000,   -9.989558,  -10.079440
    6.261000,   -9.989751,  -10.081280
    6.262000,   -9.988648,  -10.074660
    6.263000,   -9.989120,  -10.061640
    6.264000,   -9.988000,  -10.043880
    6.265000,   -9.988789,  -10.023240
    6.266000,   -9.987536,  -10.001590
    6.267000,   -9.988594,   -9.981375
    6.268000,   -9.987036,   -9.963618
    6.269000,   -9.988341,   -9.949346
    6.270000,   -9.986338,   -9.939472
    6.271000,   -9.987967,   -9.934949
    6.272000,   -9.985443,   -9.934116
    6.273000,   -9.987575,   -9.938104
    6.274000,   -9.984463,   -9.943070
    6.275000,   -9.987310,   -9.953781
    6.276000,   -9.983479,   -9.965115
    6.277000,   -9.987247,   -9.975775
    6.278000,   -9.982467,   -9.986531
    6.279000,   -9.987349,   -9.994799
    6.280000,   -9.981321,  -10.002860
    6.281000,   -9.987564,  -10.006280
    6.282000,   -9.979947,  -10.011090
    6.283000,   -9.987890,  -10.007640
    6.284000,   -9.978329,   -9.971796
    6.285000,   -9.988408,   -9.977583
    6.286000,   -9.976499,   -9.980659
    6.287000,   -9.989208,   -9.980399
    6.288000,   -9.974479,   -9.978825
    6.289000,   -9.990331,  -10.003950
    6.290000,   -9.972230,  -10.000770
    6.291000,   -9.991731,   -9.954143
    6.292000,   -9.969705,   -9.959501
    6.293000,   -9.993341,   -9.965227
    6.294000,   -9.966911,   -9.969337
    6.295000,   -9.995099,   -9.972518
    6.296000,   -9.963950,  -10.000410
    6.297000,   -9.996932,  -10.001700
    6.298000,   -9.960999,   -9.960414
    6.299000,   -9.998700,   -9.967072
    6.300000,   -9.958287,   -9.973825
    6.301000,  -10.000160,   -9.977932
    6.302000,   -9.956080,   -9.980063
    6.303000,  -10.000970,  -10.005760
    6.304000,   -9.954700,  -10.005970
    6.305000,  -10.000750,   -9.962737
    6.306000,   -9.954527,   -9.965518
    6.307000,   -9.999113,   -9.970864
    6.308000,   -9.955943,   -9.973110
    6.309000,   -9.995766,   -9.974434
    6.310000,   -9.959227,   -9.997810
    6.311000,  -10.054860,   -9.998812
    6.312000,  -10.022340,   -9.957596
    6.313000,   -9.950033,   -9.958622
    6.314000,   -9.924078,   -9.965924
    6.315000,   -9.920470,   -9.967741
    6.316000,   -9.932428,   -9.971162
    6.317000,   -9.954069,   -9.970833
    6.318000,   -9.980879,   -9.972265
    6.319000,   -9.998693,   -9.971499
    6.320000,  -10.011820,   -9.972614
    6.321000,  -10.006320,   -9.972075
    6.322000,  -10.000430,   -9.973210
    6.323000,   -9.979443,   -9.972670
    6.324000,   -9.970875,   -9.973688
    6.325000,   -9.953238,   -9.972913
    6.326000,   -9.956757,   -9.973805
    6.327000,   -9.950466,   -9.972674
    6.328000,   -9.965250,   -9.973593
    6.329000,   -9.963982,   -9.972012
    6.330000,   -9.979794,   -9.973183
    6.331000,   -9.974697,   -9.970967
    6.332000,   -9.984617,   -9.972623
    6.333000,   -9.973804,   -9.969268
    6.334000,   -9.978775,   -9.972013
    6.335000,   -9.966528,   -9.966826
    6.336000,   -9.970739,   -9.971914
    6.337000,   -9.961213,   -9.963328
    6.338000,   -9.966652,   -9.973263
    6.339000,   -9.960546,   -9.957728
    6.340000,   -9.966254,   -9.977925
    6.341000,   -9.962071,   -9.947236
    6.342000,   -9.966447,   -9.990351
    6.343000,   -9.962874,   -9.924765
    6.344000,   -9.965387,  -10.021930
    6.345000,   -9.962166,   -9.871700
    6.346000,   -9.963289,  -10.103320
    6.347000,   -9.960669,   -9.736820
    6.348000,   -9.961061,  -10.320840
    6.349000,   -9.959178,   -9.372897
    6.350000,   -9.959232,  -10.102300
    6.351000,   -9.957951,  -10.088450
    6.352000,   -9.957801,  -10.059180
    6.353000,   -9.956880,  -10.033600
    6.354000,   -9.956559,   -9.999615
    6.355000,   -9.955809,   -9.974903
    6.356000,   -9.955348,   -9.971528
    6.357000,   -9.954656,   -9.957307
    6.358000,   -9.965531,   -9.924925
    6.359000,   -9.970254,   -9.928227
    6.360000,   -9.947338,   -9.926267
    6.361000,   -9.947439,   -9.929052
    6.362000,   -9.948167,   -9.932486
    6.363000,   -9.946654,   -9.936769
    6.364000,   -9.945807,   -9.950394
    6.365000,   -9.945359,   -9.955958
    6.366000,   -9.955793,   -9.959810
    6.367000,   -9.960296,   -9.960599
    6.368000,   -9.940741,   -9.944133
    6.369000,   -9.941817,   -9.951319
    6.370000,   -9.943059,   -9.945148
    6.371000,   -9.942066,   -9.944317
    6.372000,   -9.941385,   -9.941745
    6.373000,   -9.950931,   -9.940929
    6.374000,   -9.954656,   -9.939788
    6.375000,   -9.936846,   -9.948106
    6.376000,   -9.937944,   -9.951550
    6.377000,   -9.938937,   -9.935158
    6.378000,   -9.937897,   -9.940689
    6.379000,   -9.937084,   -9.937309
    6.380000,   -9.945951,   -9.938222
    6.381000,   -9.949138,   -9.936382
    6.382000,   -9.932870,   -9.936967
    6.383000,   -9.933860,   -9.935893
    6.384000,   -9.934596,   -9.936306
    6.385000,   -9.933513,   -9.935585
    6.386000,   -9.932597,   -9.935789
    6.387000,   -9.940852,   -9.935135
    6.388000,   -9.943643,   -9.935110
    6.389000,   -9.928644,   -9.941395
    6.390000,   -9.929481,   -9.946883
    6.391000,   -9.930058,   -9.930957
    6.392000,   -9.928979,   -9.932658
    6.393000,   -9.928036,   -9.930942
    6.394000,   -9.935779,   -9.929180
    6.395000,   -9.938337,   -9.928086
    6.396000,   -9.924360,   -9.926931
    6.397000,   -9.925029,   -9.926360
    6.398000,   -9.925546,   -9.925671
    6.399000,   -9.924456,   -9.925499
    6.400000,   -9.923499,   -9.925031
    6.401000,   -9.930790,   -9.925052
    6.402000,   -9.933221,   -9.924566
    6.403000,   -9.919962,   -9.924630
    6.404000,   -9.920433,   -9.923954
    6.405000,   -9.920971,   -9.923999
    6.406000,   -9.919823,   -9.922994
    6.407000,   -9.918871,   -9.923073
    6.408000,   -9.925769,   -9.921638
    6.409000,   -9.928164,   -9.921911
    6.410000,   -9.915390,   -9.919918
    6.411000,   -9.915677,   -9.920685
    6.412000,   -9.916312,   -9.917866
    6.413000,   -9.915092,   -9.919621
    6.414000,   -9.914186,   -9.915429
    6.415000,   -9.920753,   -9.919077
    6.416000,   -9.923198,   -9.912366
    6.417000,   -9.910734,   -9.919574
    6.418000,   -9.910849,   -9.908056
    6.419000,   -9.911625,   -9.922063
    6.420000,   -9.910305,   -9.910261
    6.421000,   -9.909506,   -9.911055
    6.422000,   -9.908837,   -9.909042
    6.423000,   -9.915274,   -9.911389
    6.424000,   -9.918080,   -9.909348
    6.425000,   -9.906156,   -9.909452
    6.426000,   -9.906222,   -9.909324
    6.427000,   -9.907295,   -9.917673
    6.428000,   -9.905998,   -9.917710
    6.429000,   -9.905518,   -9.905501
    6.430000,   -9.904913,   -9.908598
    6.431000,   -9.911283,   -9.906814
    6.432000,   -9.914439,   -9.905576
    6.433000,   -9.902608,   -9.904564
    6.434000,   -9.902464,   -9.903763
    6.435000,   -9.903658,   -9.911635
    6.436000,   -9.902176,   -9.911716
    6.437000,   -9.901895,   -9.911675
    6.438000,   -9.901119,   -9.910213
    6.439000,   -9.901191,   -9.897711
    6.440000,   -9.900893,   -9.901120
    6.441000,   -9.907255,   -9.898466
    6.442000,   -9.910840,   -9.897092
    6.443000,   -9.898797,   -9.896437
    6.444000,   -9.898162,   -9.896227
    6.445000,   -9.899230,   -9.896435
    6.446000,   -9.897318,   -9.905370
    6.447000,   -9.897221,   -9.906669
    6.448000,   -9.896109,   -9.894953
    6.449000,   -9.896460,   -9.898109
    6.450000,   -9.895898,   -9.897158
    6.451000,   -9.896352,   -9.896512
    6.452000,   -9.895949,   -9.895986
    6.453000,   -9.896250,   -9.895528
    6.454000,   -9.895767,   -9.895193
    6.455000,   -9.895813,   -9.903103
    6.456000,   -9.895160,   -9.903973
    6.457000,   -9.894975,   -9.891556
    6.458000,   -9.894187,   -9.893730
    6.459000,   -9.893883,   -9.892192
    6.460000,   -9.893065,   -9.891168
    6.461000,   -9.892735,   -9.890513
    6.462000,   -9.891948,   -9.890104
    6.463000,   -9.897655,   -9.889966
    6.464000,   -9.901280,   -9.889952
    6.465000,   -9.888721,   -9.898163
    6.466000,   -9.886926,   -9.899581
    6.467000,   -9.887424,   -9.887081
    6.468000,   -9.884851,   -9.888794
    6.469000,   -9.885579,   -9.887041
    6.470000,   -9.884308,   -9.885965
    6.471000,   -9.886161,   -9.885379
    6.472000,   -9.885310,   -9.885162
    6.473000,   -9.887215,   -9.885274
    6.474000,   -9.885866,   -9.885514
    6.475000,   -9.887264,   -9.885736
    6.476000,   -9.885159,   -9.885804
    6.477000,   -9.886180,   -9.885656
    6.478000,   -9.883609,   -9.885283
    6.479000,   -9.884721,   -9.884721
    6.480000,   -9.882091,   -9.891198
    6.481000,   -9.883669,   -9.892263
    6.482000,   -9.881112,   -9.880486
    6.483000,   -9.883196,   -9.881543
    6.484000,   -9.880509,   -9.879308
    6.485000,   -9.882898,   -9.878165
    6.486000,   -9.879774,   -9.877635
    6.487000,   -9.882310,   -9.877863
    6.488000,   -9.878572,   -9.878404
    6.489000,   -9.881325,   -9.879164
    6.490000,   -9.877015,   -9.879597
    6.491000,   -9.880219,   -9.879755
    6.492000,   -9.875469,   -9.879299
    6.493000,   -9.879362,   -9.878565
    6.494000,   -9.874199,   -9.877427
    6.495000,   -9.878875,   -9.876392
    6.496000,   -9.873166,   -9.875348
    6.497000,   -9.878582,   -9.874759
    6.498000,   -9.872118,   -9.874325
    6.499000,   -9.878221,   -9.874366
    6.500000,   -9.870856,   -9.874369
    6.501000,   -9.877688,   -9.874595
    6.502000,   -9.869408,   -9.874443
    6.503000,   -9.877089,   -9.874297
    6.504000,   -9.867957,   -9.873601
    6.505000,   -9.876578,   -9.872970
    6.506000,   -9.866644,   -9.871881
    6.507000,   -9.876191,   -9.871150
    6.508000,   -9.865457,   -9.870147
    6.509000,   -9.875796,   -9.869773
    6.510000,   -9.864285,   -9.869143
    6.511000,   -9.875244,   -9.869226
    6.512000,   -9.863072,   -9.868815
    6.513000,   -9.874490,   -9.869061
    6.514000,   -9.861917,   -9.868462
    6.515000,   -9.873673,   -9.868575
    6.516000,   -9.861124,   -9.867629
    6.517000,   -9.873036,   -9.867696
    6.518000,   -9.860855,   -9.866549
    6.519000,   -9.872533,   -9.866873
    6.520000,   -9.860960,   -9.865740
    6.521000,   -9.871900,   -9.866559
    6.522000,   -9.861176,   -9.865419
    6.523000,   -9.870925,   -9.866714
    6.524000,   -9.861385,   -9.865273
    6.525000,   -9.869643,   -9.866900
    6.526000,   -9.861674,   -9.864814
    6.527000,   -9.868258,   -9.866781
    6.528000,   -9.862161,   -9.863867
    6.529000,   -9.866929,   -9.866451
    6.530000,   -9.862809,   -9.862662
    6.531000,   -9.865653,   -9.866311
    6.532000,   -9.863436,   -9.861510
    6.533000,   -9.864367,   -9.866644
    6.534000,   -9.863873,   -9.860431
    6.535000,   -9.863081,   -9.861944
    6.536000,   -9.864083,   -9.863364
    6.537000,   -9.861917,   -9.865318
    6.538000,   -9.864125,   -9.862859
    6.539000,   -9.860997,   -9.862726
    6.540000,   -9.864039,   -9.862299
    6.541000,   -9.860350,   -9.862021
    6.542000,   -9.863808,   -9.861790
    6.543000,   -9.859905,   -9.861596
    6.544000,   -9.863393,   -9.864192
    6.545000,   -9.859585,   -9.866450
    6.546000,   -9.862807,   -9.857197
    6.547000,   -9.859340,   -9.860488
    6.548000,   -9.862116,   -9.859062
    6.549000,   -9.859153,   -9.859461
    6.550000,   -9.861396,   -9.859105
    6.551000,   -9.858997,   -9.859124
    6.552000,   -9.860690,   -9.858970
    6.553000,   -9.858837,   -9.861156
    6.554000,   -9.860017,   -9.863434
    6.555000,   -9.858635,   -9.855663
    6.556000,   -9.859376,   -9.858587
    6.557000,   -9.858373,   -9.857002
    6.558000,   -9.858775,   -9.857754
    6.559000,   -9.858056,   -9.857001
    6.560000,   -9.858216,   -9.857363
    6.561000,   -9.857697,   -9.856962
    6.562000,   -9.857697,   -9.857158
    6.563000,   -9.857308,   -9.856891
    6.564000,   -9.857207,   -9.856970
    6.565000,   -9.856897,   -9.856725
    6.566000,   -9.856735,   -9.856718
    6.567000,   -9.856468,   -9.858133
    6.568000,   -9.856273,   -9.860643
    6.569000,   -9.856028,   -9.854435
    6.570000,   -9.855814,   -9.855041
    6.571000,   -9.859234,   -9.854945
    6.572000,   -9.860964,   -9.854357
    6.573000,   -9.853066,   -9.854356
    6.574000,   -9.853281,   -9.853836
    6.575000,   -9.853165,   -9.853986
    6.576000,   -9.853004,   -9.853488
    6.577000,   -9.852859,   -9.853811
    6.578000,   -9.852840,   -9.853188
    6.579000,   -9.856164,   -9.853727
    6.580000,   -9.857811,   -9.852804
    6.581000,   -9.850863,   -9.853717
    6.582000,   -9.851361,   -9.852208
    6.583000,   -9.851456,   -9.853863
    6.584000,   -9.851347,   -9.851196
    6.585000,   -9.851188,   -9.854430
    6.586000,   -9.854198,   -9.849340
    6.587000,   -9.855548,   -9.856098
    6.588000,   -9.849326,   -9.845596
    6.589000,   -9.849880,   -9.860579
    6.590000,   -9.849992,   -9.837241
    6.591000,   -9.849824,   -9.872404
    6.592000,   -9.849606,   -9.844818
    6.593000,   -9.852344,   -9.846416
    6.594000,   -9.853449,   -9.846643
    6.595000,   -9.847836,   -9.847011
    6.596000,   -9.848351,   -9.849076
    6.597000,   -9.848418,   -9.851056
    6.598000,   -9.848173,   -9.851595
    6.599000,   -9.847893,   -9.851877
    6.600000,   -9.850383,   -9.847672
    6.601000,   -9.851288,   -9.848123
    6.602000,   -9.846231,   -9.847608
    6.603000,   -9.846684,   -9.846823
    6.604000,   -9.846720,   -9.846219
    6.605000,   -9.846431,   -9.847736
    6.606000,   -9.846116,   -9.848882
    6.607000,   -9.848385,   -9.844387
    6.608000,   -9.849130,   -9.844787
    6.609000,   -9.844542,   -9.844960
    6.610000,   -9.844879,   -9.844642
    6.611000,   -9.844862,   -9.844381
    6.612000,   -9.844493,   -9.844217
    6.613000,   -9.844113,   -9.845690
    6.614000,   -9.846154,   -9.846979
    6.615000,   -9.846754,   -9.843152
    6.616000,   -9.842566,   -9.843443
    6.617000,   -9.842790,   -9.843556
    6.618000,   -9.842768,   -9.843056
    6.619000,   -9.842363,   -9.842628
    6.620000,   -9.841972,   -9.845422
    6.621000,   -9.843830,  -83.035350
    6.622000,   -9.844353,    7.071306
    6.623000,   -9.840544,   -8.186296
    6.624000,   -9.840681,    6.885709
    6.625000,   -9.840695,   34.558280
    6.626000,   -9.840263,  -50.500870
    6.627000,   -9.839872,   28.942100
    6.628000,   -9.841563,  -20.495630
    6.629000,   -9.842031,   13.081170
    6.630000,   -9.838519,  -15.534870
    6.631000,   -9.838570,   -7.214940
    6.632000,   -9.838624,  -17.212100
    6.633000,   -9.838149,  -18.013020
    6.634000,   -9.837762,  -19.373620
    6.635000,   -9.837451,  -19.507320
    6.636000,   -9.839010,  -18.465750
    6.637000,   -9.839485,  -16.083270
    6.638000,   -9.836285,  -15.196270
    6.639000,   -9.836258,  -12.575030
    6.640000,   -9.836364,  -11.615440
    6.641000,   -9.835819,   -9.894876
    6.642000,   -9.835438,   -8.454043
    6.643000,   -9.835081,   -7.263948
    6.644000,   -9.834829,   -6.481721
    6.645000,   -9.836226,   -6.156965
    6.646000,   -9.836677,   -6.337530
    6.647000,   -9.833700,   -6.812731
    6.648000,   -9.833579,   -7.501295
    6.649000,   -9.833724,   -8.288582
    6.650000,   -9.833102,   -9.106698
    6.651000,   -9.832757,   -9.834139
    6.652000,   -9.832347,  -10.492550
    6.653000,   -9.832109,  -10.984360
    6.654000,   -9.831853,  -11.290760
    6.655000,   -9.833097,  -11.299260
    6.656000,   -9.833541,  -11.180190
    6.657000,   -9.830797,  -11.008510
    6.658000,   -9.830600,  -10.808110
    6.659000,   -9.830775,  -10.547180
    6.660000,   -9.830086,  -10.292690
    6.661000,   -9.829810,   -9.992392
    6.662000,   -9.829334,   -9.688399
    6.663000,   -9.829147,   -9.456133
    6.664000,   -9.828846,   -9.303238
    6.665000,   -9.828693,   -9.346871
    6.666000,   -9.828457,   -9.381830
    6.667000,   -9.828291,   -9.399634
    6.668000,   -9.828053,   -9.429885
    6.669000,   -9.827843,   -9.505557
    6.670000,   -9.827576,   -9.563938
    6.671000,   -9.827318,   -9.600364
    6.672000,   -9.828236,   -9.636082
    6.673000,   -9.828502,   -9.665009
    6.674000,   -9.826003,   -9.778349
    6.675000,   -9.825634,   -9.820601
    6.676000,   -9.825731,   -9.914233
    6.677000,   -9.824930,   -9.968415
    6.678000,   -9.824771,  -10.009220
    6.679000,   -9.824187,  -10.027610
    6.680000,   -9.824164,  -10.029570
    6.681000,   -9.823773,  -10.015170
    6.682000,   -9.823791,   -9.999242
    6.683000,   -9.823459,   -9.967231
    6.684000,   -9.823428,   -9.930715
    6.685000,   -9.823075,   -9.887311
    6.686000,   -9.822964,   -9.843225
    6.687000,   -9.822570,   -9.801437
    6.688000,   -9.822400,   -9.765306
    6.689000,   -9.821992,   -9.733496
    6.690000,   -9.821800,   -9.714037
    6.691000,   -9.821404,   -9.707051
    6.692000,   -9.821215,   -9.712820
    6.693000,   -9.820841,   -9.727952
    6.694000,   -9.820660,   -9.751839
    6.695000,   -9.820297,   -9.779587
    6.696000,   -9.820113,   -9.808514
    6.697000,   -9.819743,   -9.833863
    6.698000,   -9.819515,   -9.855973
    6.699000,   -9.819077,   -9.872140
    6.700000,   -9.818775,   -9.882675
    6.701000,   -9.818273,   -9.884939
    6.702000,   -9.817921,   -9.883231
    6.703000,   -9.817391,   -9.872401
    6.704000,   -9.817040,   -9.864019
    6.705000,   -9.816528,   -9.845320
    6.706000,   -9.816210,   -9.829163
    6.707000,   -9.815729,   -9.814309
    6.708000,   -9.815442,   -9.800784
    6.709000,   -9.814979,   -9.789528
    6.710000,   -9.814699,   -9.780350
    6.711000,   -9.814224,   -9.774833
    6.712000,   -9.813933,   -9.770832
    6.713000,   -9.813439,   -9.772799
    6.714000,   -9.813141,   -9.778788
    6.715000,   -9.812639,   -9.784053
    6.716000,   -9.812347,   -9.792745
    6.717000,   -9.811852,   -9.801406
    6.718000,   -9.811580,   -9.808536
    6.719000,   -9.811097,   -9.817686
    6.720000,   -9.810841,   -9.821092
    6.721000,   -9.810359,   -9.831570
    6.722000,   -9.810105,   -9.828803
    6.723000,   -9.809613,   -9.829247
    6.724000,   -9.809349,   -9.827377
    6.725000,   -9.808845,   -9.824399
    6.726000,   -9.808575,   -9.820758
    6.727000,   -9.808066,   -9.817148
    6.728000,   -9.807799,   -9.813348
    6.729000,   -9.807299,   -9.809476
    6.730000,   -9.807039,   -9.806355
    6.731000,   -9.806550,   -9.804086
    6.732000,   -9.806295,   -9.802215
    6.733000,   -9.805814,   -9.801107
    6.734000,   -9.805552,   -9.800556
    6.735000,   -9.805070,   -9.800558
    6.736000,   -9.804795,   -9.799745
    6.737000,   -9.804317,   -9.800274
    6.738000,   -9.804031,   -9.802778
    6.739000,   -9.803563,   -9.803449
    6.740000,   -9.803268,   -9.804302
    6.741000,   -9.802816,   -9.804552
    6.742000,   -9.802517,   -9.804811
    6.743000,   -9.802081,   -9.803355
    6.744000,   -9.801769,   -9.803120
    6.745000,   -9.801345,   -9.804918
    6.746000,   -9.801016,   -9.804037
    6.747000,   -9.800602,   -9.803339
    6.748000,   -9.800256,   -9.802052
    6.749000,   -9.799851,   -9.801088
    6.750000,   -9.799492,   -9.798478
    6.751000,   -9.799099,   -9.797175
    6.752000,   -9.798732,   -9.798912
    6.753000,   -9.798351,   -9.798049
    6.754000,   -9.797977,   -9.797352
    6.755000,   -9.797605,   -9.796522
    6.756000,   -9.797221,   -9.796011
    6.757000,   -9.796853,   -9.793817
    6.758000,   -9.796464,   -9.792715
    6.759000,   -9.796097,   -9.795831
    6.760000,   -9.795702,   -9.795993
    6.761000,   -9.795335,   -9.795287
    6.762000,   -9.794939,   -9.795398
    6.763000,   -9.794573,   -9.794498
    6.764000,   -9.794179,   -9.794884
    6.765000,   -9.793810,   -9.793813
    6.766000,   -9.793415,   -9.794538
    6.767000,   -9.793043,   -9.792989
    6.768000,   -9.792649,   -9.794239
    6.769000,   -9.792274,   -9.791783
    6.770000,   -9.791881,   -9.794115
    6.771000,   -9.791501,   -9.789972
    6.772000,   -9.791108,   -9.794608
    6.773000,   -9.790727,   -9.787052
    6.774000,   -9.790335,   -9.796674
    6.775000,   -9.789949,   -9.781677
    6.776000,   -9.789557,   -9.802554
    6.777000,   -9.789168,   -9.770352
    6.778000,   -9.787115,   -9.817976
    6.779000,   -9.785417,   -9.743765
    6.780000,   -9.788789,   -9.858364
    6.781000,   -9.788608,   -9.676095
    6.782000,   -9.788488,   -9.967382
    6.783000,   -9.787959,   -9.492638
    6.784000,   -9.787337,  -10.274170
    6.785000,   -9.786574,   -8.967760
    6.786000,   -9.784045,   -9.993818
    6.787000,   -9.782022,   -9.940316
    6.788000,   -9.785786,   -9.892664
    6.789000,   -9.785403,   -9.847009
    6.790000,   -9.785204,   -9.829746
    6.791000,   -9.784688,   -9.798884
    6.792000,   -9.784178,   -9.771953
    6.793000,   -9.781700,   -9.753046
    6.794000,   -9.779830,   -9.739694
    6.795000,   -9.783557,   -9.734350
    6.796000,   -9.782954,   -9.737370
    6.797000,   -9.782658,   -9.747109
    6.798000,   -9.782148,   -9.759225
    6.799000,   -9.781694,   -9.770152
    6.800000,   -9.779229,   -9.779420
    6.801000,   -9.777483,   -9.787546
    6.802000,   -9.781229,   -9.793515
    6.803000,   -9.780466,   -9.795902
    6.804000,   -9.780125,   -9.795237
    6.805000,   -9.779652,   -9.792382
    6.806000,   -9.779248,   -9.787772
    6.807000,   -9.776777,   -9.783711
    6.808000,   -9.775113,   -9.779537
    6.809000,   -9.778781,   -9.776375
    6.810000,   -9.777884,   -9.776533
    6.811000,   -9.777527,   -9.770125
    6.812000,   -9.777101,   -9.774740
    6.813000,   -9.776736,   -9.771775
    6.814000,   -9.774249,   -9.774392
    6.815000,   -9.772646,   -9.772860
    6.816000,   -9.776225,   -9.774668
    6.817000,   -9.775249,   -9.773536
    6.818000,   -9.774908,   -9.774665
    6.819000,   -9.774539,   -9.773631
    6.820000,   -9.774216,   -9.774258
    6.821000,   -9.771703,   -9.773195
    6.822000,   -9.770139,   -9.773524
    6.823000,   -9.773632,   -9.772418
    6.824000,   -9.772617,   -9.772619
    6.825000,   -9.772300,   -9.771489
    6.826000,   -9.771981,   -9.771698
    6.827000,   -9.771685,   -9.770538
    6.828000,   -9.769132,   -9.770844
    6.829000,   -9.767578,   -9.769618
    6.830000,   -9.771008,   -9.770107
    6.831000,   -9.769989,   -9.768719
    6.832000,   -9.769688,   -9.769491
    6.833000,   -9.769412,   -9.767784
    6.834000,   -9.769143,   -9.769006
    6.835000,   -9.766536,   -9.766731
    6.836000,   -9.764958,   -9.768704
    6.837000,   -9.768379,   -9.765421
    6.838000,   -9.767387,   -9.768723
    6.839000,   -9.767083,   -9.763630
    6.840000,   -9.766852,   -9.769373
    6.841000,   -9.766606,   -9.760912
    6.842000,   -9.766250,   -9.771307
    6.843000,   -9.763510,   -9.756332
    6.844000,   -9.761788,   -9.775932
    6.845000,   -9.765206,   -9.747839
    6.846000,   -9.764256,   -9.786339
    6.847000,   -9.763923,   -9.730787
    6.848000,   -9.763779,   -9.809597
    6.849000,   -9.763586,   -9.758131
    6.850000,   -9.763280,   -9.756163
    6.851000,   -9.760445,   -9.756019
    6.852000,   -9.758621,   -9.756460
    6.853000,   -9.762284,   -9.757147
    6.854000,   -9.761424,   -9.755183
    6.855000,   -9.761031,   -9.753865
    6.856000,   -9.760979,   -9.760463
    6.857000,   -9.760794,   -9.760569
    6.858000,   -9.760505,   -9.760864
    6.859000,   -9.757516,   -9.761391
    6.860000,   -9.755488,   -9.761575
    6.861000,   -9.759449,   -9.761349
    6.862000,   -9.758654,   -9.760799
    6.863000,   -9.758150,   -9.757990
    6.864000,   -9.758193,   -9.755064
    6.865000,   -9.757972,   -9.759173
    6.866000,   -9.757716,   -9.757714
    6.867000,   -9.754533,   -9.756719
    6.868000,   -9.752241,   -9.756365
    6.869000,   -9.756619,   -9.756054
    6.870000,   -9.755924,   -9.753206
    6.871000,   -9.755317,   -9.750391
    6.872000,   -9.755494,   -9.756010
    6.873000,   -9.755202,   -9.755069
    6.874000,   -9.755013,   -9.754477
    6.875000,   -9.754483,   -9.754495
    6.876000,   -9.750972,   -9.754405
    6.877000,   -9.748276,   -9.751410
    6.878000,   -9.753275,   -9.748367
    6.879000,   -9.752737,   -9.754520
    6.880000,   -9.752086,   -9.753473
    6.881000,   -9.752533,   -9.752717
    6.882000,   -9.752256,   -9.752624
    6.883000,   -9.752366,   -9.752467
    6.884000,   -9.751926,   -9.749289
    6.885000,   -9.751735,   -9.746007
    6.886000,   -9.751260,   -9.753057
    6.887000,   -9.750991,   -9.752328
    6.888000,   -9.747301,   -9.751820
    6.889000,   -9.744384,   -9.751934
    6.890000,   -9.750701,   -9.751899
    6.891000,   -9.750898,   -9.748603
    6.892000,   -9.750622,   -9.745102
    6.893000,   -9.751766,   -9.752689
    6.894000,   -9.751482,   -9.752087
    6.895000,   -9.751952,   -9.751605
    6.896000,   -9.751190,   -9.751635
    6.897000,   -9.751102,   -9.751440
    6.898000,   -9.750189,   -9.751079
    6.899000,   -9.749966,   -9.747416
    6.900000,   -9.749197,   -9.743306
    6.901000,   -9.749096,   -9.751334
    6.902000,   -9.748591,   -9.750989
    6.903000,   -9.748662,   -9.750754
    6.904000,   -9.748376,   -9.750896
    6.905000,   -9.748541,   -9.750708
    6.906000,   -9.748338,   -9.750278
